Age,Age_Category,Gender,Occupational_Status,Annual_Salary,State,City,Latitude,Longitude,Residence,Genre
21,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
21,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
19,11-20,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
19,11-20,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Horror
19,11-20,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Action
19,11-20,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
19,11-20,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Anime
34,31-40,Male,Employed,more than 9 lakhs,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Male,Student,,Uttar Pradesh,Haridwar,29.9457,78.1642,Town/City,Romantic Comedy
22,21-30,Male,Student,,Uttar Pradesh,Haridwar,29.9457,78.1642,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
20,11-20,Male,Student,,Kerala,Alapuzha,9.4981,76.3388,Town/City,Sci-Fi/Fantasy
20,11-20,Male,Student,,Kerala,Alapuzha,9.4981,76.3388,Town/City,Horror
20,11-20,Male,Student,,Kerala,Alapuzha,9.4981,76.3388,Town/City,Crime/Mystery
22,21-30,Female,Student,,Kerala,Tirur,10.9167,75.9245,Town/City,Romantic Comedy
22,21-30,Female,Student,,Kerala,Tirur,10.9167,75.9245,Town/City,Crime/Mystery
22,21-30,Female,Student,,Kerala,Tirur,10.9167,75.9245,Town/City,Thriller
22,21-30,Female,Student,,Kerala,Tirur,10.9167,75.9245,Town/City,Comedy
22,21-30,Female,Student,,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Romantic Comedy
22,21-30,Female,Student,,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Horror
22,21-30,Female,Student,,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Crime/Mystery
22,21-30,Female,Student,,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Action
22,21-30,Female,Student,,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Thriller
27,21-30,Female,Student,,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Romantic Comedy
27,21-30,Female,Student,,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Sci-Fi/Fantasy
27,21-30,Female,Student,,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Thriller
21,21-30,Male,Student,,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
21,21-30,Male,Student,,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
19,11-20,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Romantic Comedy
19,11-20,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Sci-Fi/Fantasy
19,11-20,Male,Student,,Kerala,Thrissur,10.52,76.21,Town/City,Thriller
21,21-30,Female,Student,,West Bengal ,Siliguri,26.72,88.42,Town/City,Crime/Mystery
21,21-30,Male,Employed,between 3 and 6 lakhs,Rajasthan,Jaipur,26.9167,75.8667,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Employed,between 3 and 6 lakhs,Rajasthan,Jaipur,26.9167,75.8667,Town/City,Thriller
21,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Romantic Comedy
21,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Crime/Mystery
21,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Thriller
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Horror
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Crime/Mystery
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Action
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Thriller
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Anime
31,31-40,Female,Employed,less than 1 lakh,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Thriller
19,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
19,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Horror
19,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
19,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
22,21-30,Male,Student,,Kerala,Pala,9.7131,76.6833,Town/City,Sci-Fi/Fantasy
22,21-30,Male,Student,,Kerala,Pala,9.7131,76.6833,Town/City,Action
22,21-30,Male,Student,,Kerala,Pala,9.7131,76.6833,Town/City,Thriller
22,21-30,Male,Student,,Kerala,Pala,9.7131,76.6833,Town/City,Romantic Comedy
23,21-30,Male,Student,,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Student,,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Action
23,21-30,Male,Student,,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
25,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
25,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
23,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Town/City,Thriller
56,51-60,Male,Retired,,Kerala,Kochi,9.9667,76.2833,Town/City,Romantic Comedy
56,51-60,Male,Retired,,Kerala,Kochi,9.9667,76.2833,Town/City,Crime/Mystery
56,51-60,Male,Retired,,Kerala,Kochi,9.9667,76.2833,Town/City,Action
56,51-60,Male,Retired,,Kerala,Kochi,9.9667,76.2833,Town/City,Thriller
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
22,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka ,Bangalore,12.9699,77.598,Rural,Sci-Fi/Fantasy
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka ,Bangalore,12.9699,77.598,Rural,Crime/Mystery
22,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka ,Bangalore,12.9699,77.598,Rural,Anime
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Sci-Fi/Fantasy
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Horror
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
20,11-20,Female,Student,,Kerala,Kozhikode,11.2588,75.7804,Town/City,Romantic Comedy
20,11-20,Female,Student,,Kerala,Kozhikode,11.2588,75.7804,Town/City,Sci-Fi/Fantasy
20,11-20,Female,Student,,Kerala,Kozhikode,11.2588,75.7804,Town/City,Crime/Mystery
20,11-20,Female,Student,,Kerala,Kozhikode,11.2588,75.7804,Town/City,Action
20,11-20,Female,Student,,Kerala,Kozhikode,11.2588,75.7804,Town/City,Thriller
20,11-20,Male,Unemployed,,Kerala,Kochi,9.9667,76.2833,Town/City,Romantic Comedy
20,11-20,Male,Unemployed,,Kerala,Kochi,9.9667,76.2833,Town/City,Sci-Fi/Fantasy
20,11-20,Male,Unemployed,,Kerala,Kochi,9.9667,76.2833,Town/City,Horror
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Romantic Comedy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Crime/Mystery
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Anime
20,11-20,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Action
21,21-30,Female,Student,,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Thriller
21,21-30,Female,Student,,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,K-drama
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
20,11-20,Male,Student,,Karnataka,Ballari,15.1394,76.9214,Rural,Romantic Comedy
20,11-20,Male,Student,,Karnataka,Ballari,15.1394,76.9214,Rural,Sci-Fi/Fantasy
20,11-20,Male,Student,,Karnataka,Ballari,15.1394,76.9214,Rural,Crime/Mystery
20,11-20,Male,Student,,Karnataka,Ballari,15.1394,76.9214,Rural,Action
20,11-20,Male,Student,,Karnataka,Ballari,15.1394,76.9214,Rural,Thriller
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
20,11-20,Male,Student,,Karnataka ,Kolar,13.1333,78.1333,Rural,Romantic Comedy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
23,21-30,Male,Student,,Kerala,Palakkad,10.7867,76.6548,Town/City,Romantic Comedy
23,21-30,Male,Student,,Kerala,Palakkad,10.7867,76.6548,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Student,,Kerala,Palakkad,10.7867,76.6548,Town/City,Action
23,21-30,Male,Student,,Kerala,Palakkad,10.7867,76.6548,Town/City,Thriller
23,21-30,Male,Student,,Kerala,Palakkad,10.7867,76.6548,Town/City,Anime
23,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
23,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
23,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
23,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
24,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
24,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
24,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
24,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
20,11-20,Male,Student,,Karnataka,Bhatkal,13.9993,74.5408,Rural,Sci-Fi/Fantasy
20,11-20,Male,Student,,Karnataka,Bhatkal,13.9993,74.5408,Rural,Horror
20,11-20,Male,Student,,Karnataka,Bhatkal,13.9993,74.5408,Rural,Crime/Mystery
20,11-20,Male,Student,,Karnataka,Bhatkal,13.9993,74.5408,Rural,Action
20,11-20,Male,Student,,Karnataka,Bhatkal,13.9993,74.5408,Rural,Thriller
20,11-20,Female,Student,,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Crime/Mystery
20,11-20,Female,Student,,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Action
20,11-20,Female,Student,,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Thriller
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Horror
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
19,11-20,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Male,Student,,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Action
21,21-30,Male,Student,,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Thriller
21,21-30,Male,Student,,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Anime
19,11-20,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Romantic Comedy
19,11-20,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Crime/Mystery
19,11-20,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Action
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Horror
18,11-20,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
20,11-20,Male,Student,,Bihar,Gaya,24.75,85.0167,Town/City,Romantic Comedy
20,11-20,Male,Student,,Bihar,Gaya,24.75,85.0167,Town/City,Crime/Mystery
20,11-20,Male,Student,,Bihar,Gaya,24.75,85.0167,Town/City,Action
20,11-20,Male,Student,,Bihar,Gaya,24.75,85.0167,Town/City,Anime
23,21-30,Female,Student,,Uttar Pradesh,Agra,27.18,78.02,Town/City,Sci-Fi/Fantasy
23,21-30,Female,Student,,Uttar Pradesh,Agra,27.18,78.02,Town/City,Crime/Mystery
23,21-30,Female,Student,,Uttar Pradesh,Agra,27.18,78.02,Town/City,Thriller
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Romantic Comedy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Crime/Mystery
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Action
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Thriller
22,21-30,Female,Student,,Karnataka,Mangalore,12.8703,74.8806,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka,Mangalore,12.8703,74.8806,Town/City,Horror
22,21-30,Female,Student,,Karnataka,Mangalore,12.8703,74.8806,Town/City,Crime/Mystery
22,21-30,Female,Student,,Karnataka,Mangalore,12.8703,74.8806,Town/City,Thriller
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
22,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
34,31-40,Male,Employed,more than 9 lakhs,Haryana,Jhajjar,28.6055,76.6538,Rural,Crime/Mystery
34,31-40,Male,Employed,more than 9 lakhs,Haryana,Jhajjar,28.6055,76.6538,Rural,Action
34,31-40,Male,Employed,more than 9 lakhs,Haryana,Jhajjar,28.6055,76.6538,Rural,Thriller
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
17,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
17,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
26,21-30,Male,Employed,more than 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Sci-Fi/Fantasy
26,21-30,Male,Employed,more than 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Crime/Mystery
26,21-30,Male,Employed,more than 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Action
26,21-30,Male,Employed,more than 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Thriller
26,21-30,Male,Employed,more than 9 lakhs,Kerala,Kochi,9.9667,76.2833,Town/City,Anime
17,11-20,Female,Student,,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Romantic Comedy
17,11-20,Female,Student,,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Sci-Fi/Fantasy
17,11-20,Female,Student,,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Horror
17,11-20,Female,Student,,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Thriller
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Romantic Comedy
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Sci-Fi/Fantasy
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Horror
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Crime/Mystery
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Action
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Thriller
18,11-20,Male,Student,,Bihar ,Madhepura,25.924,86.7946,Town/City,Anime
27,21-30,Female,Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
27,21-30,Female,Employed,between 1 and  3 lakhs,Bihar,Patna,25.61,85.1414,Town/City,Horror
22,21-30,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
22,21-30,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
21,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Anime
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Horror
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Action
21,21-30,Male,Student,,Karnataka,Bangalore,12.9699,77.598,Rural,Thriller
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
15,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
15,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
15,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
15,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
15,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
47,41-50,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Anime
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Horror
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
21,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Rural,Romantic Comedy
21,21-30,Male,Student,,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Crime/Mystery
21,21-30,Male,Student,,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Action
21,21-30,Male,Student,,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Thriller
21,21-30,Male,Student,,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Anime
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Romantic Comedy
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Crime/Mystery
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Action
21,21-30,Male,Student,,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Anime
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,K-drama
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Crime/Mystery
21,21-30,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
21,21-30,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
21,21-30,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Action
21,21-30,Male,Student,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Town/City,Romantic Comedy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Town/City,Crime/Mystery
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Town/City,Action
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Town/City,Thriller
21,21-30,Female,Student,,Karnataka ,Tumkur,13.33,77.1,Town/City,Romantic Comedy
21,21-30,Female,Student,,Karnataka ,Tumkur,13.33,77.1,Town/City,Horror
21,21-30,Female,Student,,Karnataka ,Tumkur,13.33,77.1,Town/City,Crime/Mystery
21,21-30,Female,Student,,Karnataka ,Tumkur,13.33,77.1,Town/City,Anime
24,21-30,Male,Employed,between 6 and 9 lakhs,Karnataka ,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
24,21-30,Male,Employed,between 6 and 9 lakhs,Karnataka ,Bangalore,12.9699,77.598,Town/City,Horror
24,21-30,Male,Employed,between 6 and 9 lakhs,Karnataka ,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
24,21-30,Male,Employed,between 6 and 9 lakhs,Karnataka ,Bangalore,12.9699,77.598,Town/City,Action
22,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Horror
21,21-30,Male,Student,,Kerala ,Pala,9.7131,76.6833,Rural,Romantic Comedy
21,21-30,Male,Student,,Kerala ,Pala,9.7131,76.6833,Rural,Sci-Fi/Fantasy
31,31-40,Female,Employed,less than 1 lakh,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
31,31-40,Female,Employed,less than 1 lakh,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Anime
20,11-20,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Romantic Comedy
20,11-20,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
20,11-20,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Horror
20,11-20,Female,Student,,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
52,51-60,Female,Unemployed,,Kerala ,Kottayam,9.5916,76.5222,Rural,Romantic Comedy
